,Name,SMILES,Molweight,calcPM1,calcPM2,calcPM3,calcNPR1,calcNPR2,calcCrippenLopP,calcCrippenMR,calcLipinskiFractionCSP3,calcLipinskiHeavyAtomCount,calcLipinskiNHOHCount,calcLipinskiNOCount,calcLipinskiNumAliphaticCarbocycles,calcLipinskiNumAliphaticHeterocycles,calcLipinskiNumAliphaticRings,calcLipinskiNumAromaticCarbocycles,calcLipinskiNumAromaticHeterocycles,calcLipinskiNumAromaticRings,calcLipinskiNumHAcceptors,calcLipinskiNumHDonors,calcLipinskiNumHeteroatoms,calcLipinskiNumRotatableBonds,calcLipinskiNumSaturatedCarbocycles,calcLipinskiNumSaturatedHeterocycles,calcLipinskiNumSaturatedRings,calcLipinskiRingCount,calcAsphericity,calcEccentricity,calcInertialShapeFactor,calcRadiusOfGyration,calcSpherocityIndex,calcTPSA
5189,,,404.1835032359999,1859.67912505059,5413.964176606587,6840.926923919278,0.2718460737459756,0.7914079826926201,2.5543000000000005,105.55680000000004,0.5,29,1,7,1,1,2,0,0,0,7,1,7,5,0,1,1,2,0.39636359803014876,0.9623407464037349,0.0004255615778184803,4.33101047881599,0.09457578186153183,99.13000000000001
5190,,,584.3501746359999,4528.216581103078,7307.173787653547,9008.621969993112,0.5026536351715223,0.811131137702644,7.29120000000001,168.21829999999957,0.5789473684210527,43,1,5,5,0,5,1,0,1,5,1,5,8,5,0,5,6,0.14128183841692973,0.8644878964154756,0.00017912816738660758,4.407841969345407,0.4045071803822041,88.51
5191,,,326.1154236759999,1474.965560052047,1901.2501886740008,3157.4189897508936,0.46714280392936236,0.602153276092129,3.8296000000000032,93.09460000000004,0.21052631578947367,24,2,5,0,0,0,2,1,3,5,2,5,3,0,0,0,3,0.21506217256835197,0.884181882158311,0.0004082490414697417,3.2556918516006164,0.10691077327932641,79.9
5192,,,534.2101119079999,2543.5483713017666,13705.37078094558,14197.068586614192,0.17916011011596925,0.9653662442588878,0.966299999999999,131.30119999999997,0.5555555555555556,38,4,11,0,3,3,2,0,2,11,4,11,8,0,3,3,5,0.5623394630964962,0.9838199301413006,0.00037953524106357824,5.516210890604188,0.20044204176401098,145.53
5193,,,438.32462858400004,959.3779560992648,9226.44095428704,9367.365189228596,0.10241705503298199,0.9849558299377926,5.270700000000006,129.77170000000007,0.7142857142857143,32,1,4,4,0,4,0,0,0,3,1,4,4,2,0,2,4,0.7274319443883949,0.9947415477592011,0.0010266608938384668,4.966732293727145,0.12760551721048094,49.410000000000004
5194,,,226.084123548,557.724974173011,1315.0082197944166,1456.8777151668892,0.38282209163253084,0.902620862481776,1.1479199999999998,56.31180000000003,0.45454545454545453,16,1,5,0,0,0,0,1,1,5,1,5,3,0,0,0,1,0.25293910605584147,0.923822085770899,0.0016183977843563005,2.8015284081902974,0.35867069798627865,76.74000000000001
5195,,,456.396730904,1164.5402979794922,6649.179929959104,7064.335036460809,0.1648478295506947,0.9412322455887235,8.239300000000009,134.73300000000003,1.0,33,0,2,5,1,6,0,0,0,2,0,2,1,5,1,6,6,0.5878408381877933,0.9863190118275248,0.0008082436024084233,4.2892886135234205,0.15370494608267204,18.46
5196,,,424.05610980399996,1987.3176018968793,4651.474400892943,5261.659734037909,0.3776978562564268,0.8840317762857886,3.4716600000000017,100.85970000000003,0.21052631578947367,29,4,9,0,0,0,2,0,2,8,4,10,5,0,0,0,2,0.25690266138045825,0.9259289008230057,0.0004448366861149859,3.8205105605452996,0.34364427625482336,150.59
5197,,,426.09508215599993,1882.5773437106177,3969.428114492576,4745.41071902746,0.39671536462842555,0.8364772512896593,2.4203,101.90650000000004,0.3181818181818182,31,0,9,0,3,3,2,0,2,9,0,9,5,0,1,1,5,0.2342350417663323,0.9179416754171996,0.00044432556998743916,3.602723587718112,0.3167776777394304,106.59000000000003
5198,,,446.2304534279999,1794.9362669297645,5814.50848793131,6723.819964522765,0.2669518631373949,0.8647626674436106,3.960300000000003,119.30130000000005,0.6,32,1,7,2,0,2,1,0,1,7,1,7,6,1,0,1,3,0.40184194821642844,0.9637098644132858,0.00048177903771635624,4.16934420123394,0.18891535169185344,91.29
