,Name,SMILES,Molweight,calcPM1,calcPM2,calcPM3,calcNPR1,calcNPR2,calcCrippenLopP,calcCrippenMR,calcLipinskiFractionCSP3,calcLipinskiHeavyAtomCount,calcLipinskiNHOHCount,calcLipinskiNOCount,calcLipinskiNumAliphaticCarbocycles,calcLipinskiNumAliphaticHeterocycles,calcLipinskiNumAliphaticRings,calcLipinskiNumAromaticCarbocycles,calcLipinskiNumAromaticHeterocycles,calcLipinskiNumAromaticRings,calcLipinskiNumHAcceptors,calcLipinskiNumHDonors,calcLipinskiNumHeteroatoms,calcLipinskiNumRotatableBonds,calcLipinskiNumSaturatedCarbocycles,calcLipinskiNumSaturatedHeterocycles,calcLipinskiNumSaturatedRings,calcLipinskiRingCount,calcAsphericity,calcEccentricity,calcInertialShapeFactor,calcRadiusOfGyration,calcSpherocityIndex,calcTPSA
0,,,622.002419196,4606.143218328927,7577.278197794785,9208.69241755533,0.500195142748805,0.8228397533779672,7.497240000000007,143.86039999999983,0.3333333333333333,35,2,5,0,1,1,3,0,3,5,2,8,4,0,0,0,4,0.1427928570250213,0.8659127087475403,0.00017863963719228146,4.235726268889471,0.4271553987455404,83.83
1,,,182.08439832,151.00585416571244,1572.447651128023,1633.775246111782,0.09242755668204113,0.9624626489293968,4.102000000000002,57.06000000000003,0.0,14,0,2,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0.7493334375370391,0.9957194116646457,0.006373677724263584,3.122676544451271,0.07819962379306894,24.72
2,,,971.499175948,10899.363288475268,12680.002767497543,19712.956374726517,0.5529035361965832,0.6432319194778037,8.697799999999999,158.9351,0.05,33,2,5,0,2,2,3,0,3,5,2,13,0,0,0,0,5,0.13905750256255714,0.8332452698103443,5.9015550032903484e-05,4.7248117650225225,0.3729138952482653,75.99000000000001
3,,,304.07613588790997,290.9326873141435,6299.8146376105515,6372.891215337565,0.04565160105258961,0.988533214320191,3.0721000000000016,79.35020000000004,0.14285714285714285,21,0,6,0,0,0,2,0,2,6,0,7,4,0,0,0,2,0.8699749486639978,0.9989574221764084,0.0033978073190957464,4.725748164031798,0.05368217057167943,85.16
4,,,276.12626313199996,687.7430988937111,2713.595126876123,3318.930075265867,0.2072183153297132,0.8176114185408824,5.577640000000004,85.70480000000003,0.1111111111111111,21,1,3,0,0,0,3,0,3,3,1,3,2,0,0,0,3,0.5045680094055175,0.9782947254237424,0.0011888326031276426,3.593482071532581,0.036329535651919403,44.95
5,,,579.9927194918199,4005.934047834561,14759.252140941206,18099.76781215517,0.22132516225673993,0.8154387555750527,0.9424000000000003,129.5513,0.09090909090909091,38,3,13,1,0,1,3,0,3,13,2,16,8,0,0,0,4,0.4789155240108106,0.9752000679614558,0.00020355770859878345,5.714531756259659,0.05453348699573609,229.96
6,,,282.255880328,557.7623418001748,8019.832323865195,8275.161820134383,0.0674019860787589,0.9691450751273597,6.1085000000000065,87.08780000000007,0.8333333333333334,20,1,2,0,0,0,0,0,0,1,1,2,15,0,0,0,0,0.811969603072422,0.9977259003717599,0.0017375591761886423,5.82670573978106,0.05376129368684558,37.3
7,,,315.16042302809,1414.7448354718488,2267.7520474361754,3538.8235706245428,0.39977828994231834,0.6408208836011442,3.445940000000001,99.07980000000003,0.1,24,4,4,0,0,0,3,1,4,3,2,4,1,0,0,0,4,0.26290651159609757,0.9166118692722649,0.0004529586307960729,3.491126595186072,0.061485273116435084,68.81
8,,,372.24342438009,3407.5604588063343,3564.979237649447,6658.280551810884,0.5117778429867398,0.5354204001932394,4.903790000000004,122.85600000000007,0.24,28,0,3,0,0,0,3,0,3,3,0,3,6,0,0,0,3,0.21701350958754131,0.8591178262775367,0.00015712719016019945,4.462159452665769,0.07122339145359896,9.72
9,,,534.23475096,4741.674772788829,4741.746851514047,8655.34124572539,0.547832215758171,0.5478405434165696,11.688599999999983,179.05799999999954,0.0,42,0,0,0,0,0,7,0,7,0,0,0,6,0,0,0,7,0.18621055308906745,0.8365882280892392,0.00011553735118242953,4.240085412340168,0.13695758379626466,0.0
10,,,539.0137892838198,5463.205793514313,6265.0690141449195,10321.575084274089,0.5292996222871093,0.6069876896686393,-1.0314799999999984,122.24679999999998,0.05,35,6,12,1,0,1,2,0,2,11,3,15,5,0,0,0,3,0.16743037092578922,0.8484349767935805,0.00011110467234992857,4.593804617164092,0.2082337139724225,249.23
11,,,178.07825032,186.9551773845384,1004.2293125968588,1191.1844897173457,0.1569489688611549,0.8430510313605164,3.993000000000002,61.45400000000003,0.0,14,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0.6030520298798929,0.9876067138154844,0.0045093751515984425,2.661557871255257,3.325077265739312e-10,0.0
12,,,478.32167470009,5131.312667822918,5828.5520556500405,9357.493287129795,0.548364023395077,0.6228753659558136,7.539000000000009,158.7660999999997,0.30303030303030304,36,1,3,1,0,1,3,0,3,2,1,3,9,0,0,0,4,0.14922743192367413,0.8362397370646552,0.00012138713936917108,4.813835788058375,0.24090882419590295,18.28
13,,,1092.46847301618,14216.074760750815,25428.842401751514,27647.818067997126,0.5141843282456415,0.9197413820943028,7.819000000000011,322.3816000000008,0.35714285714285715,76,0,16,0,2,2,4,3,7,10,0,20,8,0,0,0,9,0.13738528824643495,0.857679705126907,6.469728090018338e-05,5.72938501093886,0.5166656436074731,130.54
14,,,766.2717303121802,2677.9897649351897,59956.65232170883,60803.84507135626,0.04404309894863456,0.9860667898772979,10.118039999999997,227.9567999999993,0.3,52,0,8,0,0,0,4,2,6,8,0,12,8,0,0,0,6,0.8742077442837655,0.9990296319103857,0.00036821156032355553,9.253664591168484,0.037990256711840524,63.0
15,,,240.042258736,514.9064747978468,1496.1536868938356,2011.0601612383753,0.25603733032072823,0.7439626699046789,1.8731999999999995,63.07860000000002,0.0,18,2,4,1,0,1,2,0,2,4,2,4,0,0,0,0,3,0.42855335254678256,0.9666668947896345,0.0014448500967030175,2.943257012449161,3.64452284503424e-10,74.6
16,,,318.99179714391,821.8629521287179,3005.3460800363805,3728.8663442368047,0.2204055807468021,0.8059677667667896,0.7773000000000001,71.04180000000001,0.0,22,2,7,1,0,1,2,0,2,7,2,8,1,0,0,0,3,0.4813704646114364,0.975408314489714,0.0009806595669986607,3.478619733465545,0.03629494291075272,131.79999999999998
17,,,286.04694393590995,542.0790303247678,4565.004442754786,4977.7317131092395,0.10890081297414261,0.9170852721396165,2.782000000000001,70.11970000000002,0.0,21,1,8,0,0,0,2,0,2,6,1,8,4,0,0,0,2,0.7085161934139221,0.9940526208071537,0.0016917925631437481,4.257674101883393,0.0361571438908497,128.22
18,,,286.04694393590995,456.92237694526057,4976.4076575116505,5383.2786530509875,0.08487808385811473,0.9244194808105016,2.0793,69.70970000000001,0.0,21,1,8,0,0,0,2,0,2,7,1,8,4,0,0,0,2,0.7668487484069153,0.9963913442420977,0.0020231433771982837,4.40944574449851,0.014733736391984907,128.22
19,,,463.0155035358199,2276.591368518505,6921.754311196848,8914.643846240273,0.25537659246798194,0.7764476551821057,2.7274000000000025,106.46090000000001,0.05555555555555555,31,2,11,0,0,0,3,0,3,10,2,13,5,0,0,0,3,0.4243648226076572,0.9668416602626524,0.0003410571022622211,4.4844315307899905,0.0452822064172915,188.45
20,,,388.21239276800003,1538.7999927360602,7678.466389853399,8879.68780329101,0.17329438003053965,0.8647225623188676,5.771460000000004,119.53860000000002,0.14285714285714285,29,8,8,0,0,0,3,0,3,8,4,8,4,0,0,0,3,0.5681046777607717,0.984870071557579,0.0005619460400317194,4.983860858724047,0.054714057873379275,153.51999999999998
21,,,768.1258274400002,1308.6006416810847,7110.657650672904,7847.766043898725,0.1667481719461376,0.9060741121610157,8.025940000000007,195.67479999999964,0.29411764705882354,47,4,8,2,2,4,2,0,2,6,2,13,4,0,0,0,6,0.581732434828232,0.9859995168115557,0.000692399257115627,3.334244650305681,0.05451785555799506,110.12
22,,,226.12184644799999,325.7139986093836,2247.08068992593,2437.2039914575994,0.13364248530324555,0.9219912234683467,3.5748200000000008,70.62180000000002,0.07692307692307693,17,4,4,0,0,0,2,0,2,4,2,4,2,0,0,0,2,0.6522835475466869,0.9910296091045775,0.0028306773040297096,3.4360604543487914,0.08166490704297073,76.76
23,,,212.106196384,241.10860047624274,2048.829097219834,2192.439328844917,0.1099727583354703,0.934497511636619,3.266400000000001,65.88480000000001,0.0,16,4,4,0,0,0,2,0,2,4,2,4,2,0,0,0,2,0.7063780127599282,0.9939346016836763,0.0038758364894109125,3.3461896208030097,0.06486462308360286,76.75999999999999
24,,,650.10532158382,2322.4256786345204,41445.64873881396,43190.98820751803,0.05377107065659285,0.9595901936691444,7.463400000000005,172.8771999999998,0.0,46,4,12,0,0,0,6,0,6,12,2,14,7,0,0,0,6,0.8473852535158573,0.9985532894945786,0.00041318445730988444,8.317296525576573,0.02120689379625922,215.88
25,,,372.24342438009,3407.5604588063343,3564.979237649447,6658.280551810884,0.5117778429867398,0.5354204001932394,4.903790000000004,122.85600000000007,0.24,28,0,3,0,0,0,3,0,3,3,0,3,6,0,0,0,3,0.21701350958754131,0.8591178262775367,0.00015712719016019945,4.462159452665769,0.07122339145359896,9.72
26,,,401.28200096018,3398.285943136015,4649.323658635955,7627.1706309893125,0.44555000898088293,0.6095738359052414,4.980400000000005,132.8114,0.2962962962962963,30,0,3,1,0,1,2,0,2,1,0,3,5,0,0,0,3,0.2304947448729452,0.895257052190674,0.00017937685236184479,4.6254778196690065,0.0825452014975988,6.25
27,,,539.0137892838198,5463.205793514313,6265.0690141449195,10321.575084274089,0.5292996222871093,0.6069876896686393,-1.0314799999999984,122.24679999999998,0.05,35,6,12,1,0,1,2,0,2,11,3,15,5,0,0,0,3,0.16743037092578922,0.8484349767935805,0.00011110467234992857,4.593804617164092,0.2082337139724225,249.23
